ID,Requisição de Timestamp,Timestamp de Resposta,Método,URL,Código,Motivo,RTT,Tamanho do Cabeçalho da Resposta,Tamanho do Corpo da Resposta
2450,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1/product/zj%7B6168*5824%7Dzj,404,Not Found,11,106,0
2451,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1/product/zj%7B8753*7549%7Dzj,404,Not Found,8,106,0
2452,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1/product/type/zj%24%7B5348*6220%7Dzj,400,Bad Request,6,142,129
2453,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1/product/zj%24%7B3025*1523%7Dzj,404,Not Found,6,106,0
2454,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1/product/zj%24%7B4870*4804%7Dzj,404,Not Found,6,106,0
2455,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,POST,http://localhost:8081/v1/product,201,Created,10,138,104
2456,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,PUT,http://localhost:8081/v1/product,200,OK,17,132,83
2457,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1/product/type/zj%23%7B8757*7294%7Dzj,400,Bad Request,7,142,129
2458,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1/product/zj%23%7B2296*2845%7Dzj,404,Not Found,8,106,0
2459,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1/product/zj%23%7B1314*6954%7Dzj,404,Not Found,8,106,0
2460,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1/product/type/zj%7B%237148*2409%7Dzj,400,Bad Request,6,142,129
2461,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1/product/zj%7B%237028*4919%7Dzj,404,Not Found,7,106,0
2462,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1/product/zj%7B%238215*7806%7Dzj,404,Not Found,7,106,0
2463,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,POST,http://localhost:8081/v1/product,201,Created,12,138,104
